Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2017,7,11,04:10,UTC,1005.4,,98,13.1,4
2017,7,11,04:20,UTC,1005.4,,98,13.1,3.8
2017,7,11,04:30,UTC,1005.5,,98,13.4,3.7
2017,7,11,04:40,UTC,1005.5,,98,13.4,3.2
2017,7,11,04:50,UTC,1005.5,,98,13.6,2.9
2017,7,11,05:00,UTC,1005.5,0,97,13.8,3.1
2017,7,11,05:10,UTC,1005.6,,97,14,2.9
2017,7,11,05:20,UTC,1005.6,,97,14.4,2.6
2017,7,11,05:30,UTC,1005.6,,94,14.8,2.2
2017,7,11,05:40,UTC,1005.7,,93,14.9,2.5
2017,7,11,05:50,UTC,1005.8,,85,14.5,3.7
2017,7,11,06:00,UTC,1005.8,0,88,15.1,2.3
2017,7,11,06:10,UTC,1005.8,,85,15.2,3.4
2017,7,11,06:20,UTC,1005.8,,82,15.3,3
2017,7,11,06:30,UTC,1005.9,,81,15.5,3
2017,7,11,06:40,UTC,1005.9,,82,15.7,2.5
2017,7,11,06:50,UTC,1005.9,,81,16,1.9
2017,7,11,07:00,UTC,1005.9,0,80,16.3,2.1
2017,7,11,07:10,UTC,1005.9,,78,17.2,2.8
2017,7,11,07:20,UTC,1005.8,,76,17.8,1.8
2017,7,11,07:30,UTC,1005.9,,72,17.9,3.1
2017,7,11,07:40,UTC,1006,,72,17.8,3.3
2017,7,11,07:50,UTC,1006,,70,17.9,3.3
2017,7,11,08:00,UTC,1006.1,0,66,18.2,3.3
2017,7,11,08:10,UTC,1006.1,,67,18.3,4.5
2017,7,11,08:20,UTC,1006.2,,67,18.3,3.3
2017,7,11,08:30,UTC,1006.2,,67,18.7,3.8
2017,7,11,08:40,UTC,1006.2,,70,17.9,4.5
2017,7,11,08:50,UTC,1006.3,,68,18.2,3.4
2017,7,11,09:00,UTC,1006.4,0,69,18,3.5
2017,7,11,09:10,UTC,1006.3,,65,18.4,2.8
2017,7,11,09:20,UTC,1006.6,,71,17.3,6.8
2017,7,11,09:30,UTC,1006.7,,72,17.1,4.3
2017,7,11,09:40,UTC,1006.8,,73,17.2,4.1
2017,7,11,09:50,UTC,1006.8,,69,17.8,3
2017,7,11,10:00,UTC,1006.9,0,71,18,3.1
2017,7,11,10:10,UTC,1006.9,,69,18.2,3.2
2017,7,11,10:20,UTC,1006.9,,66,18.2,3.7
2017,7,11,10:30,UTC,1007,,66,18.3,1.5
2017,7,11,10:40,UTC,1007,,66,18.9,1.3
2017,7,11,10:50,UTC,1007.1,,66,18.7,3.3
2017,7,11,11:00,UTC,1007.2,0,66,18.6,3.5
2017,7,11,11:10,UTC,1007.3,,66,18.4,4.4
2017,7,11,11:20,UTC,1007.4,,67,18.1,3
2017,7,11,11:30,UTC,1007.4,,66,18.7,3.2
2017,7,11,11:40,UTC,1007.4,,63,18.5,3.6
2017,7,11,11:50,UTC,1007.5,,64,18.4,2.5
2017,7,11,12:00,UTC,1007.6,0,64,18.2,4.4
2017,7,11,12:10,UTC,1007.6,,64,17.8,5.2
2017,7,11,12:20,UTC,1007.7,,66,17.6,4.4
2017,7,11,12:30,UTC,1007.8,,66,18.2,3
2017,7,11,12:40,UTC,1007.7,,63,18.6,2.6
2017,7,11,12:50,UTC,1007.8,,66,18.1,3.5
2017,7,11,13:00,UTC,1007.7,0,63,18.2,4.9
2017,7,11,13:10,UTC,1007.7,,64,18.5,5.1
2017,7,11,13:20,UTC,1007.7,,64,18.5,5.2
2017,7,11,13:30,UTC,1007.7,,61,18.5,4.7
2017,7,11,13:40,UTC,1007.8,,65,18.1,2.8
2017,7,11,13:50,UTC,1007.9,,65,17.8,3
2017,7,11,14:00,UTC,1007.9,0,65,17.9,2.9
2017,7,11,14:10,UTC,1007.9,,63,18.4,4
2017,7,11,14:20,UTC,1007.9,,64,17.9,6.4
2017,7,11,14:30,UTC,1007.8,,63,17.9,5.1
2017,7,11,14:40,UTC,1007.9,,65,17.4,5.8
2017,7,11,14:50,UTC,1008,,65,17.2,4.7
2017,7,11,15:00,UTC,1008.1,0,67,17,4.4
2017,7,11,15:10,UTC,1008.2,,70,16.8,3.5
2017,7,11,15:20,UTC,1008.2,,74,16.7,3
2017,7,11,15:30,UTC,1008.4,,77,16.2,3
2017,7,11,15:40,UTC,1008.4,,78,16.1,3.3
2017,7,11,15:50,UTC,1008.5,,78,16.1,2.5
2017,7,11,16:00,UTC,1008.6,0.2,80,16.1,1.5
2017,7,11,16:10,UTC,1008.3,,77,16.1,3.8
2017,7,11,16:20,UTC,1008.5,,76,16,3.4
2017,7,11,16:30,UTC,1008.6,,76,16,3
2017,7,11,16:40,UTC,1008.6,,75,16.1,3.4
2017,7,11,16:50,UTC,1008.6,,76,16.2,3.4
2017,7,11,17:00,UTC,1008.5,0,75,16.2,3.8
2017,7,11,17:10,UTC,1008.5,,78,15.9,3.4
2017,7,11,17:20,UTC,1008.4,,77,15.9,3.2
2017,7,11,17:30,UTC,1008.4,,77,15.9,3.2
2017,7,11,17:40,UTC,1008.4,,75,16.1,3.2
2017,7,11,17:50,UTC,1008.4,,74,16.2,5.1
2017,7,11,18:00,UTC,1008.4,0.1,74,16.1,4.8
2017,7,11,18:10,UTC,1008.3,,74,16.1,5.5
2017,7,11,18:20,UTC,1008.3,,76,16.1,4.9
2017,7,11,18:30,UTC,1008.3,,77,16,4.6
2017,7,11,18:40,UTC,1008.3,,77,15.8,5.1
2017,7,11,18:50,UTC,1008.3,,78,15.6,5
2017,7,11,19:00,UTC,1008.4,0,78,15.5,2.9
2017,7,11,19:10,UTC,1008.4,,81,15.3,2
2017,7,11,19:20,UTC,1008.4,,80,15.1,2.5
2017,7,11,19:30,UTC,1008.3,,81,14.9,2.4
2017,7,11,19:40,UTC,1008.3,,81,14.9,2.3
2017,7,11,19:50,UTC,1008.3,,82,14.7,2.5
2017,7,11,20:00,UTC,1008.3,0,83,14.5,1.5
2017,7,11,20:10,UTC,1008.4,,83,14.5,2.5
2017,7,11,20:20,UTC,1008.3,,84,14.4,1.6
2017,7,11,20:30,UTC,1008.3,,83,14.5,1.2
2017,7,11,20:40,UTC,1008.4,,83,14.4,1.2
2017,7,11,20:50,UTC,1008.4,,83,14.4,1.4
2017,7,11,21:00,UTC,1008.5,0,84,14.3,1.2
2017,7,11,21:10,UTC,1008.5,,85,14.3,1.1
2017,7,11,21:20,UTC,1008.6,,86,14.1,0.9
2017,7,11,21:30,UTC,1008.8,,88,13.8,1
2017,7,11,21:40,UTC,1008.7,,88,13.7,1.1
2017,7,11,21:50,UTC,1008.6,,89,13.6,0.6
2017,7,11,22:00,UTC,1008.6,0,90,13.4,1.3
2017,7,11,22:10,UTC,1008.5,,91,13.4,0.9
2017,7,11,22:20,UTC,1008.2,,92,13.3,1.3
2017,7,11,22:30,UTC,1008.1,,93,13,0.7
2017,7,11,22:40,UTC,1008.2,,94,13,1.5
2017,7,11,22:50,UTC,1008.1,,94,12.9,1.4
2017,7,11,23:00,UTC,1008.1,0,94,12.8,0.9
2017,7,11,23:10,UTC,1008.2,,94,12.7,0.9
2017,7,11,23:20,UTC,1008.2,,94,12.7,1.2
2017,7,11,23:30,UTC,1008.2,,95,12.6,1.8
2017,7,11,23:40,UTC,1008,,95,12.6,1.9
2017,7,11,23:50,UTC,1007.9,,95,12.5,2.4
2017,7,12,00:00,UTC,1007.7,0,96,12.4,2.6
2017,7,12,00:10,UTC,1007.7,,95,12.2,2.3
2017,7,12,00:20,UTC,1007.7,,96,12.2,2
2017,7,12,00:30,UTC,1007.6,,96,12.1,2.2
2017,7,12,00:40,UTC,1007.6,,96,12.1,1.9
2017,7,12,00:50,UTC,1007.7,,96,12,2.1
2017,7,12,01:00,UTC,1007.8,0,96,12,1.8
2017,7,12,01:10,UTC,1007.8,,95,11.8,1.2
2017,7,12,01:20,UTC,1007.8,,95,11.6,1.1
2017,7,12,01:30,UTC,1007.8,,95,11.4,0.9
2017,7,12,01:40,UTC,1007.8,,95,11.2,0.7
2017,7,12,01:50,UTC,1007.9,,96,11.2,1.5
2017,7,12,02:00,UTC,1007.8,0,96,11.3,0.7
2017,7,12,02:10,UTC,1007.7,,96,11.3,1.2
2017,7,12,02:20,UTC,1007.6,,96,11.2,1.6
2017,7,12,02:30,UTC,1007.5,,97,11.3,2.1
2017,7,12,02:40,UTC,1007.4,,97,11.5,2.6
2017,7,12,02:50,UTC,1007.3,,97,11.7,1.9
2017,7,12,03:00,UTC,1007.2,0,96,11.9,1.8
2017,7,12,03:10,UTC,1007.1,,96,12.1,1.5
2017,7,12,03:20,UTC,1007,,94,12.4,2.3
2017,7,12,03:30,UTC,1006.8,,93,12.6,2.4
2017,7,12,03:40,UTC,1006.7,,92,12.9,2.8
2017,7,12,03:50,UTC,1006.5,,90,13.2,2.5
2017,7,12,04:00,UTC,1006.4,0,89,13.4,2.3
2017,7,12,04:10,UTC,1006.3,,89,13.7,2.4
2017,7,12,04:20,UTC,1006.2,,88,13.9,1.8
2017,7,12,04:30,UTC,1006.2,,88,14.2,1.5
2017,7,12,04:40,UTC,1006.1,,87,14.3,1.4
2017,7,12,04:50,UTC,1006,,87,14.3,1.9
2017,7,12,05:00,UTC,1005.8,0,86,14.4,2.2
2017,7,12,05:10,UTC,1005.8,,86,14.6,2
2017,7,12,05:20,UTC,1005.8,,85,14.7,2
2017,7,12,05:30,UTC,1005.9,,84,14.8,1.5
2017,7,12,05:40,UTC,1005.7,,85,15,1
2017,7,12,05:50,UTC,1005.5,,84,15.2,1.2
2017,7,12,06:00,UTC,1005.4,0,83,15.5,1.5
2017,7,12,06:10,UTC,1005.4,,82,15.8,1
2017,7,12,06:20,UTC,1005.2,,78,16.1,0.8
2017,7,12,06:30,UTC,1005,,76,16.4,0.8
2017,7,12,06:40,UTC,1004.8,,75,16.9,0.7
2017,7,12,06:50,UTC,1004.6,,72,17.4,0.7
2017,7,12,07:00,UTC,1004.5,0,69,18,1.1
2017,7,12,07:10,UTC,1004.2,,71,18.3,1
2017,7,12,07:20,UTC,1004.2,,70,19.2,1.3
2017,7,12,07:30,UTC,1004,,68,19.8,1.4
2017,7,12,07:40,UTC,1003.9,,63,20.7,4.7
2017,7,12,07:50,UTC,1004,,61,20.5,6.5
2017,7,12,08:00,UTC,1004.1,0,62,19.9,5
2017,7,12,08:10,UTC,1003.9,,65,19.7,2.9
2017,7,12,08:20,UTC,1003.8,,65,19.4,3.3
2017,7,12,08:30,UTC,1003.8,,65,19,4.6
2017,7,12,08:40,UTC,1003.7,,67,18.9,3.8
2017,7,12,08:50,UTC,1003.6,,64,19.2,3.3
2017,7,12,09:00,UTC,1003.5,0,65,19.4,3.3
2017,7,12,09:10,UTC,1003.4,,64,19.6,2.4
2017,7,12,09:20,UTC,1003.3,,61,20.5,2.7
2017,7,12,09:30,UTC,1003.2,,61,20.6,2.2
2017,7,12,09:40,UTC,1003.1,,63,20.5,2.2
2017,7,12,09:50,UTC,1003,,61,20.3,2.7
2017,7,12,10:00,UTC,1002.9,0,62,20.2,2.8
2017,7,12,10:10,UTC,1002.9,,61,20,4.4
2017,7,12,10:20,UTC,1002.9,,63,19.8,3.4
2017,7,12,10:30,UTC,1002.9,,66,19.5,2.8
2017,7,12,10:40,UTC,1002.9,,66,19.3,3.5
2017,7,12,10:50,UTC,1002.6,,66,19.5,3.1
2017,7,12,11:00,UTC,1002.5,0,62,19.8,3.5
2017,7,12,11:10,UTC,1002.4,,62,20.2,3.4
2017,7,12,11:20,UTC,1002.3,,63,20.5,3.2
2017,7,12,11:30,UTC,1002.2,,64,20.5,3.2
2017,7,12,11:40,UTC,1002.2,,62,20.7,3.1
2017,7,12,11:50,UTC,1002,,61,20.9,3.1
2017,7,12,12:00,UTC,1002,0,60,21.2,3.9
2017,7,12,12:10,UTC,1001.8,,62,21.3,3.6
2017,7,12,12:20,UTC,1001.8,,57,21.8,3.5
2017,7,12,12:30,UTC,1001.7,,54,21.7,4
2017,7,12,12:40,UTC,1001.7,,57,21.7,2.6
2017,7,12,12:50,UTC,1001.7,,57,21.5,4.4
2017,7,12,13:00,UTC,1001.7,0,56,21.5,4.3
2017,7,12,13:10,UTC,1001.7,,58,21.2,4
2017,7,12,13:20,UTC,1001.7,,60,20.7,4.7
2017,7,12,13:30,UTC,1001.8,,60,20.2,5.8
2017,7,12,13:40,UTC,1001.8,,61,19.9,4.8
2017,7,12,13:50,UTC,1001.8,,60,19.7,6.4
2017,7,12,14:00,UTC,1001.9,0,60,19.4,6.2
2017,7,12,14:10,UTC,1001.9,,59,19.3,5.3
2017,7,12,14:20,UTC,1001.9,,63,19.1,4.7
2017,7,12,14:30,UTC,1001.8,,64,18.8,2.8
2017,7,12,14:40,UTC,1001.8,,67,18.7,2
2017,7,12,14:50,UTC,1001.8,,67,18.7,1.5
2017,7,12,15:00,UTC,1001.7,0,68,18.6,1.5
2017,7,12,15:10,UTC,1001.6,,70,18.4,1.4
2017,7,12,15:20,UTC,1001.4,,71,18.4,1.4
2017,7,12,15:30,UTC,1001.4,,70,18.3,0.7
2017,7,12,15:40,UTC,1001.4,,70,18.3,1.1
2017,7,12,15:50,UTC,1001.4,,70,18.3,1.1
2017,7,12,16:00,UTC,1001.3,0,68,18.6,3.4
2017,7,12,16:10,UTC,1001.3,,69,18.6,3.7
2017,7,12,16:20,UTC,1001.1,,70,18.5,1.7
2017,7,12,16:30,UTC,1001.1,,72,18.5,1.2
2017,7,12,16:40,UTC,1001,,72,18.4,0.8
2017,7,12,16:50,UTC,1001,,71,18.2,0.9
2017,7,12,17:00,UTC,1001,0,71,18.1,1.8
2017,7,12,17:10,UTC,1001,,75,18,2.3
2017,7,12,17:20,UTC,1001.1,,76,18,2.5
2017,7,12,17:30,UTC,1001,,72,18.2,4.7
2017,7,12,17:40,UTC,1000.9,,74,18,4.7
2017,7,12,17:50,UTC,1000.8,,72,17.9,4.4
2017,7,12,18:00,UTC,1000.9,0,74,17.7,3.8
2017,7,12,18:10,UTC,1000.8,,76,17.6,3.4
2017,7,12,18:20,UTC,1000.8,,77,17.4,3.7
2017,7,12,18:30,UTC,1000.8,,78,17.2,4.1
2017,7,12,18:40,UTC,1000.8,,79,17.1,4
2017,7,12,18:50,UTC,1000.8,,79,16.9,3.7
2017,7,12,19:00,UTC,1000.7,0,79,16.8,3.5
2017,7,12,19:10,UTC,1000.8,,81,16.6,3.2
2017,7,12,19:20,UTC,1000.8,,81,16.5,2.3
2017,7,12,19:30,UTC,1000.7,,82,16.4,2.6
2017,7,12,19:40,UTC,1000.7,,83,16.2,2.5
2017,7,12,19:50,UTC,1000.6,,84,16.1,3
2017,7,12,20:00,UTC,1000.5,0,85,15.9,3.1
2017,7,12,20:10,UTC,1000.4,,86,15.8,2.1
2017,7,12,20:20,UTC,1000.3,,87,15.8,2.2
2017,7,12,20:30,UTC,1000.2,,87,15.7,1.5
2017,7,12,20:40,UTC,1000.1,,88,15.6,0.9
2017,7,12,20:50,UTC,1000.1,,89,15.6,0.8
2017,7,12,21:00,UTC,1000,0,89,15.5,0.9
2017,7,12,21:10,UTC,999.9,,90,15.4,1.5
2017,7,12,21:20,UTC,999.8,,91,15.2,2
2017,7,12,21:30,UTC,999.8,,92,15.1,2
2017,7,12,21:40,UTC,999.6,,94,14.9,2.2
2017,7,12,21:50,UTC,999.5,,94,14.8,2
2017,7,12,22:00,UTC,999.5,0.1,95,14.8,1.8
2017,7,12,22:10,UTC,999.3,,95,14.7,2.1
2017,7,12,22:20,UTC,999.3,,96,14.7,2.2
2017,7,12,22:30,UTC,999.1,,96,14.6,2
2017,7,12,22:40,UTC,999.1,,96,14.6,2.1
2017,7,12,22:50,UTC,999,,96,14.5,2.5
2017,7,12,23:00,UTC,998.9,1.6,97,14.5,2.4
2017,7,12,23:10,UTC,998.8,,97,14.5,2.1
2017,7,12,23:20,UTC,998.7,,97,14.4,2.2
2017,7,12,23:30,UTC,998.6,,97,14.4,2.7
2017,7,12,23:40,UTC,998.5,,97,14.3,3
2017,7,12,23:50,UTC,998.5,,97,14.3,2.9
2017,7,13,00:00,UTC,998.4,2.3,97,14.3,2.9
2017,7,13,00:10,UTC,998.3,,98,14.3,2.8
2017,7,13,00:20,UTC,998.2,,98,14.3,2.7
2017,7,13,00:30,UTC,998,,98,14.2,3.1
2017,7,13,00:40,UTC,997.9,,98,14.2,3.6
2017,7,13,00:50,UTC,997.7,,98,14.2,3.3
2017,7,13,01:00,UTC,997.6,3.6,98,14.2,3.2
2017,7,13,01:10,UTC,997.6,,98,14.2,3
2017,7,13,01:20,UTC,997.5,,98,14.2,2.7
2017,7,13,01:30,UTC,997.4,,98,14.2,3.1
2017,7,13,01:40,UTC,997.2,,98,14.1,3.3
2017,7,13,01:50,UTC,997,,98,14.1,3
2017,7,13,02:00,UTC,996.9,3.3,98,14.1,3.3
2017,7,13,02:10,UTC,996.8,,99,14.1,3.1
2017,7,13,02:20,UTC,996.8,,99,14.1,2.5
2017,7,13,02:30,UTC,996.6,,99,14.1,3.5
2017,7,13,02:40,UTC,996.5,,99,14,4.1
2017,7,13,02:50,UTC,996.5,,99,14,3.8
2017,7,13,03:00,UTC,996.5,2.7,99,14,4.2
2017,7,13,03:10,UTC,996.4,,99,13.9,4.7
2017,7,13,03:20,UTC,996.4,,99,13.9,4.5
2017,7,13,03:30,UTC,996.1,,99,13.9,5
2017,7,13,03:40,UTC,996.1,,99,13.8,4
2017,7,13,03:50,UTC,996.2,,99,13.9,3.6
2017,7,13,04:00,UTC,996,3.3,99,13.9,4.4
2017,7,13,04:10,UTC,996,,99,13.9,4
2017,7,13,04:20,UTC,995.9,,99,13.9,4.3
2017,7,13,04:30,UTC,995.8,,99,13.8,4.3
2017,7,13,04:40,UTC,995.8,,99,13.8,4.8
2017,7,13,04:50,UTC,995.9,,99,13.8,5.5
2017,7,13,05:00,UTC,995.8,5.6,99,13.6,5.9
2017,7,13,05:10,UTC,995.7,,98,13.3,7
2017,7,13,05:20,UTC,995.8,,97,13,7.6
2017,7,13,05:30,UTC,995.8,,97,12.7,7.8
2017,7,13,05:40,UTC,996,,96,12.4,8.7
2017,7,13,05:50,UTC,996,,97,12.2,7.4
2017,7,13,06:00,UTC,996.1,3.9,97,12.1,6.2
2017,7,13,06:10,UTC,996.2,,97,12,5.9
2017,7,13,06:20,UTC,996.3,,97,11.8,5.9
2017,7,13,06:30,UTC,996.4,,97,11.7,5.9
2017,7,13,06:40,UTC,996.3,,97,11.6,6.7
2017,7,13,06:50,UTC,996.5,,97,11.5,7.8
2017,7,13,07:00,UTC,996.5,4.7,97,11.4,7.6
2017,7,13,07:10,UTC,996.6,,97,11.4,6.6
2017,7,13,07:20,UTC,996.6,,97,11.6,5.3
2017,7,13,07:30,UTC,996.7,,98,11.7,4.6
2017,7,13,07:40,UTC,996.8,,97,11.8,5.3
2017,7,13,07:50,UTC,996.8,,97,12,5.4
2017,7,13,08:00,UTC,996.8,0.6,96,12.2,5.4
2017,7,13,08:10,UTC,996.9,,95,12.5,5.7
2017,7,13,08:20,UTC,997.2,,95,12.7,5
2017,7,13,08:30,UTC,997.3,,91,12.6,8.5
2017,7,13,08:40,UTC,997.6,,89,12.5,10.1
2017,7,13,08:50,UTC,998,,91,12.5,7.2
2017,7,13,09:00,UTC,998.5,0,89,12.4,8.2
2017,7,13,09:10,UTC,998.6,,88,12.4,7.3
2017,7,13,09:20,UTC,998.8,,88,12.4,6.3
2017,7,13,09:30,UTC,998.9,,89,12.7,7.8
2017,7,13,09:40,UTC,999.1,,87,13.2,6.9
2017,7,13,09:50,UTC,999.1,,84,13.7,7.6
2017,7,13,10:00,UTC,999.4,0,84,13.9,6.8
2017,7,13,10:10,UTC,999.6,,83,13.8,6.6
2017,7,13,10:20,UTC,999.9,,83,13.8,7.8
2017,7,13,10:30,UTC,1000.2,,82,13.7,8.8
2017,7,13,10:40,UTC,1000.6,,81,13.2,9.7
2017,7,13,10:50,UTC,1000.7,,81,13.1,9
2017,7,13,11:00,UTC,1000.9,0,83,13.1,6.2
2017,7,13,11:10,UTC,1001,,83,13.3,5.5
2017,7,13,11:20,UTC,1001.2,,80,13.2,6.7
2017,7,13,11:30,UTC,1001.4,,81,13.2,6.3
2017,7,13,11:40,UTC,1001.6,,80,13.2,6.8
2017,7,13,11:50,UTC,1001.7,,79,13.6,6.8
2017,7,13,12:00,UTC,1001.9,0,79,13.9,5.2
2017,7,13,12:10,UTC,1002,,78,14,5.8
2017,7,13,12:20,UTC,1002.2,,76,14,5.8
2017,7,13,12:30,UTC,1002.3,,76,14.1,5.3
2017,7,13,12:40,UTC,1002.4,,76,13.9,5
2017,7,13,12:50,UTC,1002.5,,75,14.1,3.4
2017,7,13,13:00,UTC,1002.5,0,73,14.5,5
2017,7,13,13:10,UTC,1002.6,,69,14.4,6.9
2017,7,13,13:20,UTC,1002.8,,70,14.3,7
2017,7,13,13:30,UTC,1003,,70,14.4,6.3
2017,7,13,13:40,UTC,1003.1,,71,14.4,5.4
2017,7,13,13:50,UTC,1003.2,,71,14.4,5.3
2017,7,13,14:00,UTC,1003.2,0,70,14.8,5.7
2017,7,13,14:10,UTC,1003.4,,70,14.2,6.9
2017,7,13,14:20,UTC,1003.4,,69,14.2,7.7
2017,7,13,14:30,UTC,1003.6,,68,14.2,8.3
2017,7,13,14:40,UTC,1003.8,,69,14.3,7.3
2017,7,13,14:50,UTC,1004,,69,14.1,8.1
2017,7,13,15:00,UTC,1004.2,0,70,13.6,7.3
2017,7,13,15:10,UTC,1004.5,,71,13.5,7.8
2017,7,13,15:20,UTC,1004.6,,70,13.7,7.1
2017,7,13,15:30,UTC,1004.8,,71,13.8,7.6
2017,7,13,15:40,UTC,1005.1,,70,13.7,8.1
2017,7,13,15:50,UTC,1005.1,,71,13.5,8.2
2017,7,13,16:00,UTC,1005.3,0,72,13.5,7.5
2017,7,13,16:10,UTC,1005.5,,73,13.2,7.2
2017,7,13,16:20,UTC,1005.6,,75,12.9,6.8
2017,7,13,16:30,UTC,1005.9,,74,12.6,6.2
2017,7,13,16:40,UTC,1006,,74,12.4,7
2017,7,13,16:50,UTC,1006.2,,75,12.5,6.6
2017,7,13,17:00,UTC,1006.3,0,76,12.3,7
2017,7,13,17:10,UTC,1006.4,,75,12.1,7.1
2017,7,13,17:20,UTC,1006.5,,77,11.8,7.8
2017,7,13,17:30,UTC,1006.6,,76,11.7,6.6
2017,7,13,17:40,UTC,1006.8,,76,11.5,7.9
2017,7,13,17:50,UTC,1006.9,,77,11.4,8.2
2017,7,13,18:00,UTC,1007,0,77,11.5,8
2017,7,13,18:10,UTC,1007.2,,76,11.4,7.7
2017,7,13,18:20,UTC,1007.3,,77,11.5,7.2
2017,7,13,18:30,UTC,1007.4,,77,11.1,8.5
2017,7,13,18:40,UTC,1007.5,,78,11,8.2
2017,7,13,18:50,UTC,1007.7,,77,11,8.1
2017,7,13,19:00,UTC,1007.7,0,79,11,6.4
2017,7,13,19:10,UTC,1007.8,,78,11,6.6
2017,7,13,19:20,UTC,1008,,78,10.9,7.3
2017,7,13,19:30,UTC,1008.2,,79,10.7,7.5
2017,7,13,19:40,UTC,1008.4,,79,10.6,7
2017,7,13,19:50,UTC,1008.6,,80,10.3,6.4
2017,7,13,20:00,UTC,1008.8,0,82,10.2,5.3
2017,7,13,20:10,UTC,1008.8,,82,10,6.5
2017,7,13,20:20,UTC,1008.8,,82,9.9,6.9
2017,7,13,20:30,UTC,1009,,82,9.8,6.6
2017,7,13,20:40,UTC,1009.1,,83,9.8,5.2
2017,7,13,20:50,UTC,1009.2,,83,9.7,5.3
2017,7,13,21:00,UTC,1009.3,0,83,9.6,4.5
2017,7,13,21:10,UTC,1009.6,,83,9.6,4.2
2017,7,13,21:20,UTC,1009.8,,84,9.5,4
2017,7,13,21:30,UTC,1010,,84,9.5,4.9
2017,7,13,21:40,UTC,1010.2,,85,9.5,4.5
2017,7,13,21:50,UTC,1010.2,,84,9.4,4.1
2017,7,13,22:00,UTC,1010.1,0,84,9.3,4.3
2017,7,13,22:10,UTC,1010.1,,84,9.2,4.4
2017,7,13,22:20,UTC,1010,,84,9.1,5.2
2017,7,13,22:30,UTC,1010.2,,85,9.1,4.6
2017,7,13,22:40,UTC,1010.3,,84,9.1,5.8
2017,7,13,22:50,UTC,1010.4,,83,9,5.2
2017,7,13,23:00,UTC,1010.5,0,83,9,5.4
2017,7,13,23:10,UTC,1010.6,,84,8.9,5.1
2017,7,13,23:20,UTC,1010.5,,83,8.8,6.3
2017,7,13,23:30,UTC,1010.6,,84,8.8,5.1
2017,7,13,23:40,UTC,1010.6,,84,8.8,5.3
2017,7,13,23:50,UTC,1010.7,,84,8.8,4.9
2017,7,14,00:00,UTC,1010.7,0,85,8.8,4.5
2017,7,14,00:10,UTC,1010.7,,85,8.8,5.1
2017,7,14,00:20,UTC,1010.6,,85,8.8,5.5
2017,7,14,00:30,UTC,1010.6,,85,8.8,5
2017,7,14,00:40,UTC,1010.5,,86,8.8,5.2
2017,7,14,00:50,UTC,1010.5,,86,8.8,6
2017,7,14,01:00,UTC,1010.7,0,86,8.8,4.8
2017,7,14,01:10,UTC,1011,,86,8.8,4.4
2017,7,14,01:20,UTC,1011,,86,8.8,5
2017,7,14,01:30,UTC,1010.9,,86,8.8,4.7
2017,7,14,01:40,UTC,1010.9,,86,8.8,5.3
2017,7,14,01:50,UTC,1011,,85,8.9,4
2017,7,14,02:00,UTC,1011,0,85,8.9,5.1
2017,7,14,02:10,UTC,1011.1,,86,8.9,4.8
2017,7,14,02:20,UTC,1011.2,,87,8.9,5
2017,7,14,02:30,UTC,1011.2,,87,8.9,4.9
2017,7,14,02:40,UTC,1011.3,,88,8.9,4.4
2017,7,14,02:50,UTC,1011.4,,88,8.9,4.3
2017,7,14,03:00,UTC,1011.4,0,88,8.9,4
2017,7,14,03:10,UTC,1011.4,,88,8.9,4.1
2017,7,14,03:20,UTC,1011.4,,88,8.9,4.4
2017,7,14,03:30,UTC,1011.5,,88,8.9,4.9
2017,7,14,03:40,UTC,1011.6,,89,8.7,5
2017,7,14,03:50,UTC,1011.7,,91,8.6,4.3
2017,7,14,04:00,UTC,1011.8,0,92,8.6,3.8
2017,7,14,04:10,UTC,1011.8,,93,8.6,4.1
2017,7,14,04:20,UTC,1011.8,,93,8.5,4.6
2017,7,14,04:30,UTC,1011.8,,94,8.5,4.1
2017,7,14,04:40,UTC,1011.8,,94,8.5,4.5
2017,7,14,04:50,UTC,1011.7,,93,8.5,4.2
2017,7,14,05:00,UTC,1011.8,0,93,8.6,3.3
2017,7,14,05:10,UTC,1011.8,,93,8.7,3.7
2017,7,14,05:20,UTC,1011.8,,93,8.7,4.4
2017,7,14,05:30,UTC,1011.7,,92,8.7,4.6
2017,7,14,05:40,UTC,1011.7,,92,8.8,4.3
2017,7,14,05:50,UTC,1011.6,,93,8.8,4.7
2017,7,14,06:00,UTC,1011.6,0,93,8.8,4.8
2017,7,14,06:10,UTC,1011.7,,93,8.8,4.5
2017,7,14,06:20,UTC,1011.6,,93,8.9,5
2017,7,14,06:30,UTC,1011.6,,93,8.9,4.5
2017,7,14,06:40,UTC,1011.6,,93,8.9,4.6
2017,7,14,06:50,UTC,1011.4,,94,9.1,4.3
2017,7,14,07:00,UTC,1011.4,0,95,9.3,4
2017,7,14,07:10,UTC,1011.4,,95,9.5,3.9
2017,7,14,07:20,UTC,1011.4,,93,9.7,3.8
2017,7,14,07:30,UTC,1011.3,,92,10,4.1
2017,7,14,07:40,UTC,1011.4,,90,10.3,3.7
2017,7,14,07:50,UTC,1011.4,,88,10.5,3.3
2017,7,14,08:00,UTC,1011.5,0.1,88,10.6,3.6
